left_fsr_reading_mv,right_fsr_reading_mv,hip_distance,label
-0.43662265841363807,-1.21434971259418,-0.19838980240907847,2
-0.15042998093946627,-2.802200308476312,0.03690973068075863,2
0.2106886764742956,-1.8039469493597158,0.5075087968604328,2
0.5447848493196807,-0.40196103563122887,0.9781078630401071,2
0.3900197104280685,-0.1865549470425676,0.9781078630401071,2
0.4612608061083345,-0.6087508806763438,0.5075087968604328,2
0.4219553740088774,-0.16562978415109764,0.27220926377059573,2
0.44529297431793,-0.6136744484155131,-0.19838980240907847,2
0.42072707925576935,-0.3871903324137207,0.03690973068075863,2
0.43546661629306577,0.05469987217673306,0.5075087968604328,2
0.407215836971581,0.10516644150321942,0.5075087968604328,2
0.4526627428365782,0.24794990593913205,0.5075087968604328,2
0.39493288944050065,-0.40073014369643656,0.5075087968604328,2
0.407215836971581,-0.4881234710666934,0.74280832995027,2
0.46494569036765854,-0.02776988745435441,0.5075087968604328,2
0.20454720270875543,-0.13978105352045828,0.74280832995027,2
0.16155688634997425,-0.16686067608588998,0.9781078630401071,2
0.3507142783286114,-0.04746415841103201,0.74280832995027,2
0.444064679564822,-0.08931448419397192,0.27220926377059573,2
0.4416080900586059,-0.43765690174020705,0.03690973068075863,2
0.46248910086144246,-0.4524276049577152,-0.4336893354989156,2
0.48337011166427907,-0.2308670566950922,-0.4336893354989156,2
0.2438526348082125,-0.04130969873707026,-0.19838980240907847,2
0.31509373048847844,0.27256774463497907,0.03690973068075863,2
0.45757592184901036,0.055930764111525415,0.03690973068075863,2
0.5349584912948164,-0.34780179050036547,0.03690973068075863,2
0.4747720483925228,-0.6432158548505296,0.03690973068075863,2
0.5214472490106281,-0.23209794862988456,0.03690973068075863,2
0.4182704897495533,-0.03638613099790086,0.03690973068075863,2
0.371595289131448,0.023927573806924306,0.27220926377059573,2
0.3998460684529328,0.18148174146034515,0.5075087968604328,2
0.4661739851207666,0.06823968345944892,0.27220926377059573,2
0.48582670117049515,0.06577789958986421,0.03690973068075863,2
0.407215836971581,0.007925978654623751,-0.4336893354989156,2
0.4895115854298192,0.13224606406865114,-0.6689888685887527,2
0.47231545888630677,0.08670306248133416,-0.4336893354989156,2
0.4047592474653649,0.10762822537280413,-0.19838980240907847,2
0.4588042166021184,0.13716963180782052,-0.19838980240907847,2
0.5460131440727888,-0.2284052728255075,-0.4336893354989156,2
0.4784569326518469,-0.8795471063306608,-0.4336893354989156,2
0.5116208909857638,-0.38965211628330537,-0.4336893354989156,2
0.5644375653694093,0.04731452056797896,-0.4336893354989156,2
0.43915150055238983,0.17901995759076045,0.03690973068075863,2
0.4379232057992818,0.29226201559165665,0.5075087968604328,2
0.48337011166427907,0.3858098026358753,0.5075087968604328,2
0.47231545888630677,0.11255179311197352,0.5075087968604328,2
0.4330100267868497,0.21348493176494623,0.03690973068075863,2
0.46003251135522644,0.14578587535136697,-0.19838980240907847,2
0.48582670117049515,0.2787222043089408,-0.4336893354989156,2
0.3900197104280685,0.14332409148178227,0.03690973068075863,2
0.39124800518117653,0.07931771087258006,0.5075087968604328,2
0.4477495638241461,0.11501357698155823,0.5075087968604328,2
0.4502061533303621,-0.12377945836815772,0.27220926377059573,2
0.47108716413319873,-0.5065868500885786,0.03690973068075863,2
0.5017945329608996,-0.1471664051292124,0.03690973068075863,2
0.6074278817281904,0.03254381735047076,-0.4336893354989156,2
0.5767205129004896,-0.06715842936770962,0.03690973068075863,2
0.5595243863569771,-0.017922751976015606,0.5075087968604328,2
0.6000581132095423,0.030082033480886054,0.5075087968604328,2
0.5754922181473816,-0.004382940693299752,0.27220926377059573,2
0.518990659504412,-0.2062492179992452,0.03690973068075863,2
0.5275887227761683,0.03869827702443251,-0.19838980240907847,2
0.5472414388258968,-0.004382940693299752,-0.4336893354989156,2
0.3973894789467167,-0.1865549470425676,0.03690973068075863,2
0.10874021196632883,-0.44258046947937646,0.27220926377059573,2
-0.469786616747555,-0.8647764031131526,0.27220926377059573,2
-0.5029505750814719,-0.48443079526231636,0.03690973068075863,2
-0.10866795933379311,-0.12747213417253478,0.03690973068075863,2
-0.6650854824917323,-0.44750403721854587,0.5075087968604328,2
-0.18973541303892333,-0.3945756840224748,0.74280832995027,2
0.23402627678334825,-0.10162340354189542,0.5075087968604328,2
0.32492008851334275,-0.18778583897735995,0.27220926377059573,2
0.47108716413319873,-0.20994189380362224,0.03690973068075863,2
0.4747720483925228,0.08916484635091887,0.03690973068075863,2
0.4551193323427943,0.3242652058962578,-0.19838980240907847,2
0.46494569036765854,0.17532728178638338,0.27220926377059573,2
0.4845984064173871,0.14947855115574404,0.5075087968604328,2
0.5435565545665727,0.07808681893778771,0.27220926377059573,2
0.5423282598134647,0.005464194785039051,0.27220926377059573,2
0.5263604280230603,0.13963141567740522,0.03690973068075863,2
0.5275887227761683,0.2639515010914326,-0.19838980240907847,2
0.5595243863569771,0.2368718785260009,-0.6689888685887527,2
0.5349584912948164,-0.0068447245628844525,-0.4336893354989156,2
0.5153057752450879,-0.2874880856955403,-0.19838980240907847,2
0.5988298184564342,-0.21240367767320695,-0.19838980240907847,2
0.1419041703002457,-0.2505613276517698,-0.9042884016785898,0
0.3789650576500962,-0.04377148260665496,-0.9042884016785898,0
0.5091643014795477,0.12486071245989702,-0.9042884016785898,0
0.5460131440727888,0.1408623076121976,-0.9042884016785898,0
0.4931964696891433,0.28241488011331783,-0.9042884016785898,0
-0.2536067402005411,-3.196085727609864,-0.9042884016785898,0
0.4416080900586059,-0.557053419415065,-0.6689888685887527,0
0.5816336919129217,0.1556330108297058,0.03690973068075863,0
0.6356786610496752,0.5507493218980503,-0.4336893354989156,0
0.6688426193835921,0.7969277088565203,-0.9042884016785898,0
0.6725275036429162,0.8400089265742525,-0.6689888685887527,0
0.4637173956145505,0.7513847072692034,0.74280832995027,0
-0.38380598402999266,-0.3921139001528901,2.625204594668967,0
0.14558905455956983,-1.1134165739412074,3.5664027270283154,0
-0.19833347631067957,-0.45735117269688463,3.8017022601181525,0
0.10382703295389668,-1.1761920626156173,-0.6689888685887527,0
0.555839502097653,0.2097922559605692,-0.6689888685887527,0
0.6381352505558913,0.47074134613654744,-0.6689888685887527,0
0.5435565545665727,0.462125102593001,-0.6689888685887527,0
0.5410999650603566,0.5372095106153344,-0.19838980240907847,0
0.5730356286411655,0.46827956226696277,0.27220926377059573,0
0.6332220715434591,0.7033799218123017,-0.19838980240907847,0
0.5890034604315699,0.7673863024215039,-0.6689888685887527,0
0.5337301965417084,0.8917063878355312,-0.9042884016785898,0
0.557067796850761,0.9077079829878318,0.03690973068075863,0
0.554611207344545,0.6578369202249847,1.2134073961299443,0
0.4895115854298192,-0.005613832628092102,3.5664027270283154,0
0.42564025826820145,-0.014230076171638554,-0.4336893354989156,0
0.5976015237033262,0.4055040735925529,-0.4336893354989156,0
0.6061995869750824,0.5692127009199355,-0.19838980240907847,0
0.592688344690894,0.6147557025072524,0.27220926377059573,0
0.3900197104280685,0.6430662170074765,0.74280832995027,0
0.12347974900362522,0.7895423572477662,-0.19838980240907847,0
0.05838012708889945,0.8264691152915367,-0.19838980240907847,0
0.3163220252415865,0.7735407620954656,-0.4336893354989156,0
0.4735437536394148,0.7366140040516951,-0.19838980240907847,0
0.10996850671943685,0.7021490298775093,0.74280832995027,0
0.0006502736928218673,0.12239892859031233,2.860504127758804,0
-0.05093810593771554,0.15686390276449813,4.037001793207989,0
-1.454879008740198,0.7587700588779575,-1.374887467858264,0
0.1443607598064618,0.9003226313790778,-1.374887467858264,0
0.44529297431793,1.013564689379974,-1.139587934768427,0
0.6209391240123788,1.0049484458364275,-0.6689888685887527,0
0.6762123879022404,1.0111029055103893,0.03690973068075863,0
0.6541030823462958,0.9778688232709958,-0.4336893354989156,0
0.6455050190745395,0.873243008813646,-0.4336893354989156,0
0.47108716413319873,0.4202747768100611,0.27220926377059573,0
0.44037979530549787,0.6049085670289136,3.3311031939384783,0
0.5754922181473816,0.27502952850456375,-0.9042884016785898,0
0.4551193323427943,0.7206124088993946,-1.139587934768427,0
0.42564025826820145,0.9015535233138701,-0.6689888685887527,0
0.4637173956145505,0.8892446039659465,0.03690973068075863,0
0.517762364751304,0.8178528717479903,0.03690973068075863,0
0.43178173203374165,0.9212477942705477,-0.4336893354989156,0
0.3900197104280685,0.9483274168359793,-0.6689888685887527,0
0.3458010993161793,0.9101697668574165,-1.374887467858264,0
0.47600034314563083,1.000024878097258,-0.9042884016785898,0
-2.7224791939476884,0.6664531637685311,0.74280832995027,0
0.3482576888223954,0.10270465763363472,-0.6689888685887527,0
0.4895115854298192,0.683685650855624,-1.139587934768427,0
0.5607526811100851,0.8116984120740285,-1.139587934768427,0
0.5374150808010325,0.9630981200534876,-0.6689888685887527,0
0.5816336919129217,0.9864850668145422,0.03690973068075863,0
0.627080597777919,0.9532509845751488,-0.19838980240907847,0
0.6737557983960243,1.013564689379974,-0.6689888685887527,0
0.6553313770994037,0.9741761474666187,-0.19838980240907847,0
-0.9389952124348238,-0.6149053403503055,1.6840064623096185,0
-1.2816894485519652,-2.9314439616295087,4.037001793207989,0
-0.4857544485379594,-3.361025246872039,0.5075087968604328,0
0.4931964696891433,-1.0654117884843057,-0.19838980240907847,0
0.625852303024811,0.6332190815291376,-0.4336893354989156,0
0.6319937767903511,0.7353831121169028,-0.6689888685887527,0
0.6332220715434591,0.7279977605081487,-0.19838980240907847,0
0.6037429974688664,0.6787620831164547,0.74280832995027,0
0.5742639233942736,0.8523178459221761,0.27220926377059573,0
0.5325019017886004,0.9877159587493346,-0.19838980240907847,0
0.1775247181403787,0.7796952217694274,0.27220926377059573,0
-3.2223951584626582,-0.1594753244771359,1.9193059953994556,0
-0.12586408587730558,0.4350454800275693,-0.6689888685887527,0
-0.006719494825826334,0.7033799218123017,-0.6689888685887527,0
-0.044796632172175374,0.8535487378569684,-0.4336893354989156,0
0.29052783542631777,0.9815614990753728,-0.19838980240907847,0
0.25613558233929284,0.9458656329663947,0.03690973068075863,0
0.36913869962523194,1.020950040988728,-0.4336893354989156,0
0.40353095271225686,0.9372493894228482,-0.4336893354989156,0
-0.7363265781719983,0.17409638985159104,0.27220926377059573,1
-1.1613165627473778,0.6295264057247606,0.03690973068075863,1
-0.42556800563566577,-0.1890167309121523,0.27220926377059573,1
0.6123410607406226,0.7809261137042197,-0.9042884016785898,1
0.6172542397530547,0.8498560620525913,-1.6101870009481012,1
0.6811255669146724,0.9483274168359793,-1.8454865340379383,1
0.07311966412619585,0.5039754283759409,-1.374887467858264,1
-2.9841059763596998,-1.3202064189863223,0.27220926377059573,1
0.6430484295683234,0.35134482846168946,0.03690973068075863,1
0.7474534835825063,0.04239095282880956,-0.9042884016785898,1
-2.1439523652338046,-0.09916161967231073,-1.139587934768427,1
0.3458010993161793,-0.009306508432469152,-1.139587934768427,1
0.5374150808010325,0.26272060915664025,-0.9042884016785898,1
-1.0016382448433334,0.0042333028502467,0.27220926377059573,1
0.627080597777919,0.9458656329663947,0.5075087968604328,1
0.23034139252402414,0.7476920314648262,0.03690973068075863,1
0.4158139002433372,0.7723098701606733,-0.4336893354989156,1
0.6970933987050769,1.0086411216408044,-0.4336893354989156,1
0.05223865332335928,0.46827956226696277,-0.19838980240907847,1
0.6467333138276475,0.9077079829878318,0.5075087968604328,1
0.6590162613587278,0.7870805733781815,-0.9042884016785898,1
0.5030228277140076,0.6369117573335148,-1.139587934768427,1
-1.0704227510173834,-2.7098834133668857,-0.9042884016785898,1
0.5239038385168442,0.7390757879212798,0.74280832995027,1
0.5705790391349495,0.67630029924687,0.03690973068075863,1
-0.2536067402005411,0.4473543993754928,-0.9042884016785898,1
-3.098337388398747,-0.27148649054323976,-0.19838980240907847,1
0.07434795887930389,0.5273623751369956,1.2134073961299443,1
0.3064956672167222,0.3784244510271212,0.5075087968604328,1
0.19349254993078313,0.7624627346823345,0.03690973068075863,1
-1.1170979516354886,-0.16809156802068234,0.74280832995027,1
0.10259873820078866,0.7366140040516951,0.74280832995027,1
-0.8087959686053723,0.6332190815291376,-0.19838980240907847,1
-0.26097650871918926,0.7698480862910886,0.03690973068075863,1
-2.6426400349956665,-1.8864167089908033,0.5075087968604328,1
-0.5963009763176824,-1.54422875111853,0.03690973068075863,1
-0.054622990197039645,-0.528742904914841,-0.4336893354989156,1
-0.11726602260554936,-1.6513163494454643,0.03690973068075863,1
-0.08164547476541638,0.2602588252870556,0.27220926377059573,1
-0.20079006581689562,0.36242285587482065,-0.4336893354989156,1
0.24262434005510447,0.5433639702892962,-0.19838980240907847,1
-0.19833347631067957,0.602446783159329,0.03690973068075863,1
0.5325019017886004,0.9544818765099411,-0.6689888685887527,1
0.5754922181473816,0.8658576572048919,-0.9042884016785898,1
0.20331890795564742,0.5175152396586568,-0.4336893354989156,1
-3.386986655379135,0.5618273493111814,0.27220926377059573,1
-0.909516138360231,0.45350885904945454,-0.4336893354989156,1
-0.3395873729181034,0.7907732491825585,-0.19838980240907847,1
-3.00253039765632,-1.5565376704664535,0.27220926377059573,1
-3.836542535016675,-2.83789617458529,0.5075087968604328,1
-1.3811813235537158,0.017773114132962554,2.625204594668967,1
-2.195540744864342,-2.6200283021270443,2.860504127758804,1
-0.5213749963780924,-3.242859621131973,3.3311031939384783,1
0.3851065314156364,-0.18778583897735995,1.2134073961299443,1
0.3052673724636142,0.4301219122883999,1.4487069292197814,1
0.516534069998196,0.8018512765956897,1.2134073961299443,1
0.5275887227761683,0.7661554104867115,1.6840064623096185,1
-0.36046838372094,0.4522779671146622,1.2134073961299443,1
-1.2657216167615608,-0.795846454764781,0.5075087968604328,1
-1.4990976198520871,-2.201525044297645,0.5075087968604328,1
-2.8281125427149796,0.005464194785039051,0.74280832995027,1
0.4158139002433372,0.8104675201392362,-0.9042884016785898,1
0.666386029877376,0.9606363361839029,-0.9042884016785898,1
0.73885542031075,1.0332589603366515,-0.4336893354989156,1
-1.7386150967081537,-2.0415090927746395,0.5075087968604328,1
-3.836542535016675,-3.464420169394596,0.5075087968604328,1
0.04978206381714321,0.5212079154630338,0.9781078630401071,1
0.5349584912948164,0.5925996476809902,0.5075087968604328,1
0.7130612304954813,0.9975630942276734,-0.19838980240907847,1
0.7265724727796697,1.0271045006626898,0.27220926377059573,1
-0.3924040473017489,-0.09177626806355663,0.9781078630401071,1
-3.836542535016675,-3.464420169394596,-1.374887467858264,1
-1.0139211923744138,-3.0422242357608202,-1.374887467858264,1
-1.3087119331203418,-3.313020461415137,-2.3160856002176127,1
0.07557625363241191,-3.464420169394596,-2.0807860671277756,1
0.05223865332335928,-3.464420169394596,-1.374887467858264,1
-2.299945798878525,0.21594671563453094,-1.139587934768427,1
-0.6024424500832226,0.10885911730759647,-0.9042884016785898,1
-1.1883390473157547,-0.7183002628728629,-0.9042884016785898,1
-3.836542535016675,-0.8032318063735351,-2.0807860671277756,1
-3.836542535016675,0.19132887693868394,-2.3160856002176127,1
-3.836542535016675,0.268875068830602,-1.6101870009481012,1
-2.4608524115356776,-0.3342619792176496,-0.9042884016785898,1
-1.386094502566148,-0.8253878611997973,-0.9042884016785898,1
-0.47347150100687907,-3.464420169394596,-2.0807860671277756,1
